Customer_ID,Customer_Name,Age,Gender,City,State,Customer_Since,Customer_Segment,KYC_Status,Home_Device_ID_1,Home_Device_ID_2,Baseline_Avg_Amount
CUST05373,Sahil More,49,Male,Thiruvananthapuram,Kerala,2024-02-11,Business,Verified,DEV05373A,DEV05373B,24903.15
CUST05374,Vivek Reddy,45,Female,Chennai,Tamil Nadu,2022-09-06,Mass Market,Verified,DEV05374A,DEV05374B,1772.67
CUST05375,Riya Reddy,55,Female,Gurugram,Haryana,2020-03-03,Affluent,Verified,DEV05375A,DEV05375B,6852.17
CUST05376,Aditya Chavan,58,Female,Chennai,Tamil Nadu,2018-11-03,Mass Market,Verified,DEV05376A,DEV05376B,1984.56
CUST05377,Pooja More,33,Female,Nagpur,Maharashtra,2023-11-23,Student,Verified,DEV05377A,DEV05377B,629.15
CUST05378,Kunal Singh,64,Male,Ahmedabad,Gujarat,2020-01-02,Premium,Verified,DEV05378A,DEV05378B,9307.18
CUST05379,Nikhil Mishra,44,Female,Chennai,Tamil Nadu,2024-10-27,Mass Market,Verified,DEV05379A,DEV05379B,1352.78
CUST05380,Sahil Verma,25,Female,Kolkata,West Bengal,2022-02-06,Mass Market,Verified,DEV05380A,DEV05380B,1006.09
CUST05381,Sahil Jadhav,64,Male,Ranchi,Jharkhand,2024-02-04,Mass Market,Verified,DEV05381A,DEV05381B,1270.43
CUST05382,Priya Mishra,59,Male,Navi Mumbai,Maharashtra,2024-07-14,Mass Market,Pending,DEV05382A,DEV05382B,1486.06
CUST05383,Vivaan Pawar,63,Female,Kochi,Kerala,2023-04-07,Business,Verified,DEV05383A,DEV05383B,9789.79
CUST05384,Rohan Chavan,53,Male,Chandigarh,Chandigarh,2021-01-10,Mass Market,Verified,DEV05384A,DEV05384B,1777.12
CUST05385,Arjun Yadav,54,Male,Lucknow,Uttar Pradesh,2024-06-23,Mass Market,Verified,DEV05385A,DEV05385B,1714.47
CUST05386,Aarav Gupta,59,Female,Thiruvananthapuram,Kerala,2023-10-02,Mass Market,Verified,DEV05386A,DEV05386B,2329.2
CUST05387,Kavya Verma,35,Female,Kochi,Kerala,2023-01-25,Mass Market,Verified,DEV05387A,DEV05387B,1345.07
CUST05388,Sneha Verma,62,Female,Mumbai,Maharashtra,2020-10-01,Affluent,Verified,DEV05388A,DEV05388B,5153.42
CUST05389,Isha Kadam,33,Female,Hyderabad,Telangana,2018-07-08,Mass Market,Verified,DEV05389A,DEV05389B,2446.3
CUST05390,Arjun Jadhav,37,Male,Navi Mumbai,Maharashtra,2025-10-31,Business,Verified,DEV05390A,DEV05390B,26895.56
CUST05391,Rohan Das,27,Female,Nagpur,Maharashtra,2023-06-12,Mass Market,Verified,DEV05391A,DEV05391B,979.46
CUST05392,Isha Shah,55,Male,Delhi,Delhi,2024-08-30,Mass Market,Verified,DEV05392A,DEV05392B,1844.21
CUST05393,Rahul Gupta,59,Male,Visakhapatnam,Andhra Pradesh,2018-08-15,Student,Verified,DEV05393A,DEV05393B,564.57
CUST05394,Rohan Jadhav,49,Female,Patna,Bihar,2018-06-19,Business,Verified,DEV05394A,DEV05394B,19484.42
CUST05395,Kunal Kulkarni,48,Male,Coimbatore,Tamil Nadu,2019-07-21,Mass Market,Verified,DEV05395A,DEV05395B,798.47
CUST05396,Priya Iyer,42,Male,Bhopal,Madhya Pradesh,2025-09-12,Premium,Verified,DEV05396A,DEV05396B,14978.01
CUST05397,Kavya Verma,37,Female,Thane,Maharashtra,2025-07-13,Student,Verified,DEV05397A,DEV05397B,270.43
CUST05398,Priya Chavan,65,Male,Bhubaneswar,Odisha,2021-03-29,Premium,Verified,DEV05398A,DEV05398B,16991.19
CUST05399,Riya Sharma,41,Male,Ahmedabad,Gujarat,2019-07-17,Affluent,Verified,DEV05399A,DEV05399B,2932.43
CUST05400,Meera Jadhav,19,Male,Coimbatore,Tamil Nadu,2024-11-07,Mass Market,Verified,DEV05400A,DEV05400B,2160.8
CUST05401,Kunal Singh,35,Female,Noida,Uttar Pradesh,2019-08-01,Student,Verified,DEV05401A,DEV05401B,505.29
CUST05402,Riya Mishra,34,Male,Chandigarh,Chandigarh,2020-04-10,Affluent,Verified,DEV05402A,DEV05402B,5611.93
CUST05403,Sneha Chavan,32,Male,Nagpur,Maharashtra,2018-11-09,Mass Market,Pending,DEV05403A,DEV05403B,931.17
CUST05404,Kunal Gupta,46,Female,Hyderabad,Telangana,2022-12-21,Mass Market,Verified,DEV05404A,DEV05404B,1457.65
CUST05405,Nikhil Joshi,32,Male,Chandigarh,Chandigarh,2022-02-08,Mass Market,Verified,DEV05405A,DEV05405B,1243.85
CUST05406,Rohan Deshmukh,21,Male,Thiruvananthapuram,Kerala,2020-12-02,Mass Market,Pending,DEV05406A,DEV05406B,2143.57
CUST05407,Sneha Das,23,Female,Pune,Maharashtra,2020-07-24,Business,Verified,DEV05407A,DEV05407B,48391.78
CUST05408,Ananya Gupta,58,Female,Hyderabad,Telangana,2022-09-22,Mass Market,Verified,DEV05408A,DEV05408B,1744.96
CUST05409,Aditya Verma,56,Female,Ranchi,Jharkhand,2021-07-05,Business,Verified,DEV05409A,DEV05409B,40816.45
CUST05410,Vivek Deshmukh,26,Female,Mumbai,Maharashtra,2024-07-11,Affluent,Verified,DEV05410A,DEV05410B,5195.8
CUST05411,Kunal Patil,64,Female,Indore,Madhya Pradesh,2024-10-20,Mass Market,Verified,DEV05411A,DEV05411B,2245.16
CUST05412,Riya Pawar,43,Female,Vadodara,Gujarat,2020-03-18,Mass Market,Verified,DEV05412A,DEV05412B,1284.04
CUST05413,Neha Chavan,37,Male,Hyderabad,Telangana,2018-10-30,Mass Market,Expired,DEV05413A,DEV05413B,2157.8
CUST05414,Aarav Patil,27,Male,Vadodara,Gujarat,2024-12-22,Mass Market,Verified,DEV05414A,DEV05414B,1444.8
CUST05415,Vivek Yadav,47,Male,Noida,Uttar Pradesh,2020-03-26,Mass Market,Verified,DEV05415A,DEV05415B,2154.33
CUST05416,Meera Gupta,30,Female,Nagpur,Maharashtra,2024-12-13,Affluent,Verified,DEV05416A,DEV05416B,3873.36
CUST05417,Ananya Sharma,28,Male,Nashik,Maharashtra,2021-06-27,Student,Verified,DEV05417A,DEV05417B,238.71
CUST05418,Riya Kulkarni,23,Male,Thiruvananthapuram,Kerala,2025-06-11,Business,Pending,DEV05418A,DEV05418B,16686.46
CUST05419,Kavya Jadhav,26,Male,Nagpur,Maharashtra,2018-06-10,Mass Market,Verified,DEV05419A,DEV05419B,2329.56
CUST05420,Sneha More,48,Male,Lucknow,Uttar Pradesh,2021-02-27,Business,Verified,DEV05420A,DEV05420B,43005.84
CUST05421,Sahil Deshmukh,33,Male,Patna,Bihar,2018-05-16,Mass Market,Pending,DEV05421A,DEV05421B,653.44
CUST05422,Priya Patil,31,Female,Aurangabad,Maharashtra,2021-09-01,Premium,Verified,DEV05422A,DEV05422B,20511.3
CUST05423,Nikhil Shah,42,Male,Ahmedabad,Gujarat,2020-03-14,Mass Market,Verified,DEV05423A,DEV05423B,2320.29
CUST05424,Ananya Patil,32,Male,Surat,Gujarat,2023-07-23,Business,Verified,DEV05424A,DEV05424B,16993.87
CUST05425,Isha Singh,22,Female,Chandigarh,Chandigarh,2018-12-01,Affluent,Verified,DEV05425A,DEV05425B,6124.34
CUST05426,Arjun Singh,28,Male,Kolkata,West Bengal,2025-05-17,Mass Market,Verified,DEV05426A,DEV05426B,981.99
CUST05427,Kunal Mishra,50,Male,Chandigarh,Chandigarh,2018-01-25,Mass Market,Verified,DEV05427A,DEV05427B,1539.19
CUST05428,Nikhil Verma,45,Male,Surat,Gujarat,2020-05-27,Mass Market,Verified,DEV05428A,DEV05428B,955.39
CUST05429,Pooja Reddy,25,Female,Mumbai,Maharashtra,2025-02-17,Mass Market,Verified,DEV05429A,DEV05429B,510.76
CUST05430,Nikhil Gupta,18,Female,Chennai,Tamil Nadu,2019-03-19,Affluent,Verified,DEV05430A,DEV05430B,3047.64
CUST05431,Aarav Deshmukh,52,Male,Indore,Madhya Pradesh,2025-10-30,Business,Verified,DEV05431A,DEV05431B,47767.75
CUST05432,Ananya Joshi,43,Female,Coimbatore,Tamil Nadu,2021-04-10,Premium,Verified,DEV05432A,DEV05432B,13483.63
CUST05433,Ananya Yadav,35,Female,Aurangabad,Maharashtra,2025-09-03,Mass Market,Verified,DEV05433A,DEV05433B,2070.97
CUST05434,Nikhil More,45,Female,Navi Mumbai,Maharashtra,2024-09-15,Premium,Verified,DEV05434A,DEV05434B,21833.58
CUST05435,Rahul Sharma,35,Male,Indore,Madhya Pradesh,2021-09-22,Premium,Verified,DEV05435A,DEV05435B,14043.51
CUST05436,Aditya Gupta,24,Male,Pune,Maharashtra,2023-07-02,Premium,Verified,DEV05436A,DEV05436B,19590.24
CUST05437,Isha Sharma,26,Female,Ahmedabad,Gujarat,2019-12-10,Student,Verified,DEV05437A,DEV05437B,308.25
CUST05438,Vivaan Singh,48,Male,Bengaluru,Karnataka,2022-03-29,Student,Verified,DEV05438A,DEV05438B,452.84
CUST05439,Aditya Kadam,35,Male,Pune,Maharashtra,2020-04-02,Mass Market,Verified,DEV05439A,DEV05439B,2179.92
CUST05440,Rahul Nair,30,Male,Visakhapatnam,Andhra Pradesh,2020-10-05,Affluent,Verified,DEV05440A,DEV05440B,3908.23
CUST05441,Sneha Shah,53,Male,Nashik,Maharashtra,2018-07-28,Mass Market,Verified,DEV05441A,DEV05441B,1069.81
CUST05442,Priya Verma,45,Male,Bhubaneswar,Odisha,2025-02-19,Affluent,Verified,DEV05442A,DEV05442B,6539.63
CUST05443,Priya Deshmukh,43,Female,Aurangabad,Maharashtra,2020-10-21,Student,Verified,DEV05443A,DEV05443B,415.36
CUST05444,Priya Sharma,53,Female,Delhi,Delhi,2022-12-02,Business,Verified,DEV05444A,DEV05444B,22326.17
CUST05445,Nikhil Singh,58,Male,Chennai,Tamil Nadu,2021-10-26,Affluent,Verified,DEV05445A,DEV05445B,5756.97
CUST05446,Isha Sharma,31,Female,Bhopal,Madhya Pradesh,2018-07-11,Business,Verified,DEV05446A,DEV05446B,9638.77
CUST05447,Aarav Reddy,33,Female,Kolkata,West Bengal,2020-08-30,Student,Verified,DEV05447A,DEV05447B,445.39
CUST05448,Aditi Shah,56,Male,Bhubaneswar,Odisha,2021-01-05,Student,Verified,DEV05448A,DEV05448B,161.99
CUST05449,Pooja Chavan,30,Female,Lucknow,Uttar Pradesh,2021-01-03,Affluent,Verified,DEV05449A,DEV05449B,3865.94
CUST05450,Meera Shah,53,Male,Bhubaneswar,Odisha,2022-09-03,Affluent,Verified,DEV05450A,DEV05450B,4395.49
CUST05451,Aditya Pawar,40,Male,Kochi,Kerala,2023-11-06,Affluent,Verified,DEV05451A,DEV05451B,4201.3
CUST05452,Rahul Das,23,Female,Visakhapatnam,Andhra Pradesh,2024-05-06,Mass Market,Verified,DEV05452A,DEV05452B,895.33
CUST05453,Aditi Shah,35,Male,Mumbai,Maharashtra,2020-02-13,Mass Market,Verified,DEV05453A,DEV05453B,1033.74
CUST05454,Aarav Nair,24,Female,Chennai,Tamil Nadu,2019-10-10,Affluent,Verified,DEV05454A,DEV05454B,5479.34
CUST05455,Riya Joshi,55,Female,Bhubaneswar,Odisha,2024-05-28,Mass Market,Verified,DEV05455A,DEV05455B,2456.27
CUST05456,Pooja Verma,40,Female,Aurangabad,Maharashtra,2018-09-12,Mass Market,Verified,DEV05456A,DEV05456B,1943.63
CUST05457,Aarav Kulkarni,48,Male,Noida,Uttar Pradesh,2022-08-06,Affluent,Verified,DEV05457A,DEV05457B,6585.65
CUST05458,Riya More,25,Female,Coimbatore,Tamil Nadu,2024-12-16,Affluent,Verified,DEV05458A,DEV05458B,5693.72
CUST05459,Rohan Kadam,19,Male,Patna,Bihar,2022-07-11,Mass Market,Verified,DEV05459A,DEV05459B,1323.45
CUST05460,Rohan Iyer,45,Male,Nagpur,Maharashtra,2023-08-18,Premium,Verified,DEV05460A,DEV05460B,22302.79
CUST05461,Sahil Das,60,Female,Ranchi,Jharkhand,2023-08-07,Mass Market,Verified,DEV05461A,DEV05461B,2272.2
CUST05462,Rohan Reddy,59,Female,Mumbai,Maharashtra,2020-12-27,Premium,Verified,DEV05462A,DEV05462B,5851.43
CUST05463,Kavya Iyer,26,Male,Coimbatore,Tamil Nadu,2023-01-04,Mass Market,Verified,DEV05463A,DEV05463B,2441.01
CUST05464,Nikhil Yadav,22,Male,Noida,Uttar Pradesh,2022-05-20,Affluent,Verified,DEV05464A,DEV05464B,6490.45
CUST05465,Kunal Das,45,Male,Gurugram,Haryana,2023-03-25,Affluent,Verified,DEV05465A,DEV05465B,7314.55
CUST05466,Nikhil Nair,28,Male,Bengaluru,Karnataka,2019-11-12,Business,Verified,DEV05466A,DEV05466B,11331.21
CUST05467,Kavya Gupta,55,Female,Coimbatore,Tamil Nadu,2025-01-24,Premium,Verified,DEV05467A,DEV05467B,16429.91
CUST05468,Rahul Iyer,63,Male,Nagpur,Maharashtra,2018-03-12,Mass Market,Verified,DEV05468A,DEV05468B,1665.09
CUST05469,Aditya Patil,40,Male,Gurugram,Haryana,2019-06-17,Student,Verified,DEV05469A,DEV05469B,460.03
CUST05470,Rahul Sharma,36,Male,Kolkata,West Bengal,2020-12-12,Business,Verified,DEV05470A,DEV05470B,8256.39
CUST05471,Sahil Sharma,24,Female,Coimbatore,Tamil Nadu,2018-09-07,Student,Verified,DEV05471A,DEV05471B,609.49
CUST05472,Rahul Iyer,25,Female,Nagpur,Maharashtra,2019-12-09,Student,Pending,DEV05472A,DEV05472B,198.29
CUST05473,Aarav More,54,Female,Nashik,Maharashtra,2022-02-11,Affluent,Verified,DEV05473A,DEV05473B,1982.15
CUST05474,Ananya Nair,40,Male,Chennai,Tamil Nadu,2025-06-12,Mass Market,Verified,DEV05474A,DEV05474B,1059.12
CUST05475,Vivek Verma,44,Male,Nagpur,Maharashtra,2023-02-06,Mass Market,Verified,DEV05475A,DEV05475B,1850.42
CUST05476,Arjun Iyer,58,Female,Bhubaneswar,Odisha,2019-01-20,Student,Verified,DEV05476A,DEV05476B,474.78
CUST05477,Aditi Shah,54,Male,Mysuru,Karnataka,2024-05-09,Business,Verified,DEV05477A,DEV05477B,14584.51
CUST05478,Aditya Patil,53,Female,Chennai,Tamil Nadu,2022-07-01,Affluent,Verified,DEV05478A,DEV05478B,4980.67
CUST05479,Isha Joshi,54,Male,Vadodara,Gujarat,2018-09-03,Business,Verified,DEV05479A,DEV05479B,23078.96
CUST05480,Sneha Nair,39,Female,Indore,Madhya Pradesh,2023-05-31,Mass Market,Verified,DEV05480A,DEV05480B,1806.3
CUST05481,Priya Chavan,60,Male,Patna,Bihar,2025-04-10,Affluent,Verified,DEV05481A,DEV05481B,6690.45
CUST05482,Rahul Chavan,32,Male,Bhubaneswar,Odisha,2019-10-03,Premium,Verified,DEV05482A,DEV05482B,16969.44
CUST05483,Kavya Patil,55,Male,Vadodara,Gujarat,2021-01-24,Affluent,Pending,DEV05483A,DEV05483B,2130.04
CUST05484,Kavya Nair,47,Male,Kolkata,West Bengal,2018-08-21,Student,Verified,DEV05484A,DEV05484B,181.83
CUST05485,Ananya Pawar,41,Female,Indore,Madhya Pradesh,2020-07-13,Affluent,Verified,DEV05485A,DEV05485B,7101.54
CUST05486,Vivaan Iyer,30,Male,Navi Mumbai,Maharashtra,2018-02-07,Mass Market,Verified,DEV05486A,DEV05486B,1431.1
CUST05487,Vivek More,39,Male,Nagpur,Maharashtra,2025-10-17,Affluent,Expired,DEV05487A,DEV05487B,4460.05
CUST05488,Priya Gupta,29,Female,Surat,Gujarat,2018-09-19,Mass Market,Verified,DEV05488A,DEV05488B,1028.54
CUST05489,Neha Reddy,21,Male,Nagpur,Maharashtra,2019-07-11,Business,Verified,DEV05489A,DEV05489B,15672.08
CUST05490,Meera Nair,22,Female,Ranchi,Jharkhand,2023-11-14,Affluent,Verified,DEV05490A,DEV05490B,5528.52
CUST05491,Kavya Jadhav,34,Female,Lucknow,Uttar Pradesh,2023-01-24,Mass Market,Verified,DEV05491A,DEV05491B,2264.1
CUST05492,Rohan Shah,54,Male,Ranchi,Jharkhand,2022-12-27,Student,Verified,DEV05492A,DEV05492B,332.03
CUST05493,Nikhil Singh,26,Male,Mumbai,Maharashtra,2018-05-13,Business,Verified,DEV05493A,DEV05493B,39319.4
CUST05494,Rohan Yadav,46,Male,Indore,Madhya Pradesh,2021-07-05,Business,Verified,DEV05494A,DEV05494B,20961.29
CUST05495,Kavya Singh,21,Female,Pune,Maharashtra,2018-06-15,Mass Market,Verified,DEV05495A,DEV05495B,1020.45
CUST05496,Nikhil Chavan,36,Female,Aurangabad,Maharashtra,2019-02-01,Mass Market,Verified,DEV05496A,DEV05496B,1900.3
CUST05497,Meera Nair,22,Female,Nagpur,Maharashtra,2024-06-24,Student,Verified,DEV05497A,DEV05497B,314.19
CUST05498,Riya Kulkarni,65,Female,Gurugram,Haryana,2022-12-12,Affluent,Pending,DEV05498A,DEV05498B,2266.51
CUST05499,Nikhil Kulkarni,59,Male,Nagpur,Maharashtra,2023-06-05,Affluent,Verified,DEV05499A,DEV05499B,4834.36
CUST05500,Arjun Verma,49,Male,Jaipur,Rajasthan,2021-05-18,Mass Market,Verified,DEV05500A,DEV05500B,1851.83
CUST05501,Nikhil Gupta,31,Female,Nagpur,Maharashtra,2021-03-27,Premium,Verified,DEV05501A,DEV05501B,20866.84
CUST05502,Rohan Chavan,31,Male,Nashik,Maharashtra,2024-01-07,Mass Market,Verified,DEV05502A,DEV05502B,655.54
CUST05503,Rohan Jadhav,20,Female,Bhubaneswar,Odisha,2022-10-30,Mass Market,Verified,DEV05503A,DEV05503B,1865.73
CUST05504,Riya Shah,51,Male,Coimbatore,Tamil Nadu,2019-03-22,Affluent,Verified,DEV05504A,DEV05504B,7560.43
CUST05505,Aarav Reddy,23,Female,Jaipur,Rajasthan,2025-11-02,Business,Verified,DEV05505A,DEV05505B,21504.73
CUST05506,Kunal Kulkarni,64,Male,Bhopal,Madhya Pradesh,2022-10-10,Mass Market,Expired,DEV05506A,DEV05506B,571.02
CUST05507,Aditi Chavan,28,Male,Coimbatore,Tamil Nadu,2022-05-06,Mass Market,Verified,DEV05507A,DEV05507B,2184.29
CUST05508,Pooja Joshi,23,Male,Ranchi,Jharkhand,2018-12-03,Mass Market,Verified,DEV05508A,DEV05508B,1275.08
CUST05509,Riya Kulkarni,46,Female,Lucknow,Uttar Pradesh,2024-08-29,Affluent,Verified,DEV05509A,DEV05509B,2114.81
CUST05510,Pooja Verma,60,Female,Chennai,Tamil Nadu,2024-07-06,Affluent,Verified,DEV05510A,DEV05510B,7912.62
CUST05511,Rohan Reddy,64,Male,Patna,Bihar,2018-12-15,Student,Verified,DEV05511A,DEV05511B,491.57
CUST05512,Ananya Verma,24,Female,Delhi,Delhi,2023-04-30,Mass Market,Verified,DEV05512A,DEV05512B,799.5
CUST05513,Sneha Iyer,46,Female,Coimbatore,Tamil Nadu,2018-02-08,Mass Market,Verified,DEV05513A,DEV05513B,1800.64
CUST05514,Priya Iyer,48,Male,Coimbatore,Tamil Nadu,2023-04-09,Mass Market,Verified,DEV05514A,DEV05514B,2203.04
CUST05515,Aditi Yadav,56,Male,Bhopal,Madhya Pradesh,2023-07-11,Affluent,Verified,DEV05515A,DEV05515B,5373.45
CUST05516,Rohan Pawar,55,Female,Nagpur,Maharashtra,2025-06-18,Affluent,Verified,DEV05516A,DEV05516B,2532.03
CUST05517,Riya Singh,18,Male,Nagpur,Maharashtra,2019-07-08,Affluent,Verified,DEV05517A,DEV05517B,7425.04
CUST05518,Pooja Reddy,45,Female,Ahmedabad,Gujarat,2020-07-24,Business,Verified,DEV05518A,DEV05518B,35739.54
CUST05519,Vivaan Reddy,19,Male,Thane,Maharashtra,2020-12-09,Business,Verified,DEV05519A,DEV05519B,18052.88
CUST05520,Aarav Mishra,62,Female,Nagpur,Maharashtra,2019-08-04,Premium,Verified,DEV05520A,DEV05520B,18942.91
CUST05521,Isha Deshmukh,34,Male,Hyderabad,Telangana,2020-07-28,Mass Market,Verified,DEV05521A,DEV05521B,2323.16
CUST05522,Kavya Patil,37,Female,Indore,Madhya Pradesh,2019-04-27,Mass Market,Verified,DEV05522A,DEV05522B,512.8
CUST05523,Sneha Singh,53,Male,Hyderabad,Telangana,2018-08-28,Student,Verified,DEV05523A,DEV05523B,626.02
CUST05524,Rahul More,27,Female,Patna,Bihar,2019-12-04,Business,Verified,DEV05524A,DEV05524B,14469.28
CUST05525,Vivek Reddy,28,Female,Mumbai,Maharashtra,2024-04-13,Mass Market,Verified,DEV05525A,DEV05525B,864.65
CUST05526,Vivaan Mishra,39,Female,Coimbatore,Tamil Nadu,2021-12-31,Affluent,Verified,DEV05526A,DEV05526B,6387.25
CUST05527,Aarav Das,37,Male,Hyderabad,Telangana,2018-04-02,Mass Market,Pending,DEV05527A,DEV05527B,1549.5
CUST05528,Ananya Shah,62,Female,Ahmedabad,Gujarat,2019-02-12,Mass Market,Verified,DEV05528A,DEV05528B,1785.76
CUST05529,Sahil Sharma,54,Female,Noida,Uttar Pradesh,2025-01-08,Mass Market,Verified,DEV05529A,DEV05529B,1108.36
CUST05530,Rahul Deshmukh,36,Male,Vadodara,Gujarat,2022-06-29,Mass Market,Verified,DEV05530A,DEV05530B,2498.23
CUST05531,Arjun Reddy,45,Female,Aurangabad,Maharashtra,2025-12-25,Affluent,Verified,DEV05531A,DEV05531B,2373.71
CUST05532,Riya Pawar,52,Male,Chandigarh,Chandigarh,2021-05-22,Affluent,Verified,DEV05532A,DEV05532B,4030.18
CUST05533,Sneha Das,37,Female,Nashik,Maharashtra,2024-11-15,Mass Market,Expired,DEV05533A,DEV05533B,732.99
CUST05534,Nikhil Nair,41,Female,Kolkata,West Bengal,2021-02-01,Business,Verified,DEV05534A,DEV05534B,18527.53
CUST05535,Rohan Iyer,22,Female,Chandigarh,Chandigarh,2024-05-02,Mass Market,Verified,DEV05535A,DEV05535B,603.64
CUST05536,Meera Verma,63,Male,Thiruvananthapuram,Kerala,2021-07-24,Premium,Verified,DEV05536A,DEV05536B,16733.73
CUST05537,Nikhil Joshi,29,Male,Kochi,Kerala,2019-09-09,Mass Market,Verified,DEV05537A,DEV05537B,958.33
CUST05538,Vivaan Chavan,45,Female,Navi Mumbai,Maharashtra,2022-07-10,Premium,Pending,DEV05538A,DEV05538B,13248.31
CUST05539,Priya Sharma,63,Male,Mumbai,Maharashtra,2023-10-11,Affluent,Verified,DEV05539A,DEV05539B,6148.38
CUST05540,Sahil Verma,42,Male,Aurangabad,Maharashtra,2021-10-05,Mass Market,Verified,DEV05540A,DEV05540B,1427.41
CUST05541,Meera Patil,21,Female,Visakhapatnam,Andhra Pradesh,2022-01-05,Mass Market,Verified,DEV05541A,DEV05541B,1080.47
CUST05542,Priya Jadhav,61,Female,Bhubaneswar,Odisha,2024-12-31,Premium,Verified,DEV05542A,DEV05542B,19792.03
CUST05543,Aditya Jadhav,65,Female,Kochi,Kerala,2021-02-06,Business,Verified,DEV05543A,DEV05543B,15034.03
CUST05544,Aditi Chavan,53,Female,Gurugram,Haryana,2020-07-26,Mass Market,Verified,DEV05544A,DEV05544B,1135.25
CUST05545,Nikhil Singh,39,Male,Kolkata,West Bengal,2022-08-15,Mass Market,Verified,DEV05545A,DEV05545B,2146.53
CUST05546,Meera Gupta,27,Male,Visakhapatnam,Andhra Pradesh,2025-12-20,Business,Verified,DEV05546A,DEV05546B,25261.94
CUST05547,Sahil Yadav,64,Female,Lucknow,Uttar Pradesh,2025-02-24,Affluent,Verified,DEV05547A,DEV05547B,1554.83
CUST05548,Isha Reddy,27,Male,Patna,Bihar,2019-09-08,Business,Verified,DEV05548A,DEV05548B,37131.41
CUST05549,Nikhil Nair,61,Female,Vadodara,Gujarat,2023-01-06,Business,Verified,DEV05549A,DEV05549B,32159.08
CUST05550,Aarav Yadav,37,Female,Chennai,Tamil Nadu,2025-11-23,Affluent,Verified,DEV05550A,DEV05550B,6669.41
CUST05551,Sneha Deshmukh,25,Male,Bengaluru,Karnataka,2024-07-30,Mass Market,Verified,DEV05551A,DEV05551B,1216.53
CUST05552,Rahul Shah,62,Female,Kochi,Kerala,2019-02-03,Mass Market,Verified,DEV05552A,DEV05552B,550.41
CUST05553,Nikhil Verma,48,Female,Chennai,Tamil Nadu,2022-09-12,Premium,Verified,DEV05553A,DEV05553B,19636.19
CUST05554,Rahul Jadhav,50,Male,Pune,Maharashtra,2024-12-25,Premium,Verified,DEV05554A,DEV05554B,19674.54
CUST05555,Aditya Reddy,51,Female,Thiruvananthapuram,Kerala,2021-12-09,Mass Market,Verified,DEV05555A,DEV05555B,2377.29
CUST05556,Kunal Jadhav,22,Male,Chandigarh,Chandigarh,2018-08-05,Mass Market,Verified,DEV05556A,DEV05556B,1484.69
CUST05557,Aditi Chavan,55,Female,Coimbatore,Tamil Nadu,2020-09-27,Affluent,Verified,DEV05557A,DEV05557B,4114.55
CUST05558,Aditya Verma,62,Male,Vadodara,Gujarat,2023-09-09,Mass Market,Verified,DEV05558A,DEV05558B,1804.51
CUST05559,Kunal Patil,41,Male,Chandigarh,Chandigarh,2021-12-29,Mass Market,Verified,DEV05559A,DEV05559B,1207.5
CUST05560,Neha More,36,Male,Mysuru,Karnataka,2022-07-14,Affluent,Verified,DEV05560A,DEV05560B,7057.03
CUST05561,Isha Joshi,33,Male,Thiruvananthapuram,Kerala,2018-06-01,Mass Market,Verified,DEV05561A,DEV05561B,1863.72
CUST05562,Rohan Joshi,40,Male,Mysuru,Karnataka,2022-10-24,Business,Verified,DEV05562A,DEV05562B,12376.13
CUST05563,Meera Kadam,62,Male,Thiruvananthapuram,Kerala,2022-11-11,Premium,Pending,DEV05563A,DEV05563B,14401.32
CUST05564,Vivek Mishra,24,Male,Mysuru,Karnataka,2019-01-19,Mass Market,Verified,DEV05564A,DEV05564B,1577.1
CUST05565,Isha Sharma,36,Male,Indore,Madhya Pradesh,2019-07-31,Mass Market,Verified,DEV05565A,DEV05565B,1211.45
CUST05566,Aditya Chavan,43,Female,Indore,Madhya Pradesh,2019-09-30,Mass Market,Verified,DEV05566A,DEV05566B,1227.76
CUST05567,Sahil Joshi,37,Female,Nagpur,Maharashtra,2019-06-27,Premium,Verified,DEV05567A,DEV05567B,9896.86
CUST05568,Aarav Nair,34,Female,Bengaluru,Karnataka,2020-10-25,Mass Market,Verified,DEV05568A,DEV05568B,2243.16
CUST05569,Rohan Iyer,35,Male,Noida,Uttar Pradesh,2025-07-10,Mass Market,Verified,DEV05569A,DEV05569B,1716.41
CUST05570,Sahil Patil,36,Female,Visakhapatnam,Andhra Pradesh,2020-02-28,Affluent,Verified,DEV05570A,DEV05570B,7388.51
CUST05571,Priya Verma,62,Male,Visakhapatnam,Andhra Pradesh,2024-07-01,Affluent,Pending,DEV05571A,DEV05571B,4418.89
CUST05572,Rahul Deshmukh,34,Female,Jaipur,Rajasthan,2021-03-05,Mass Market,Verified,DEV05572A,DEV05572B,1007.11
CUST05573,Priya Sharma,63,Female,Navi Mumbai,Maharashtra,2021-05-10,Affluent,Verified,DEV05573A,DEV05573B,5622.92
CUST05574,Neha Singh,32,Male,Visakhapatnam,Andhra Pradesh,2021-06-01,Affluent,Verified,DEV05574A,DEV05574B,2691.45
CUST05575,Priya Joshi,48,Female,Kochi,Kerala,2025-03-29,Mass Market,Verified,DEV05575A,DEV05575B,2017.51
CUST05576,Kavya Mishra,40,Female,Noida,Uttar Pradesh,2025-07-19,Mass Market,Verified,DEV05576A,DEV05576B,957.56
CUST05577,Meera Yadav,55,Male,Lucknow,Uttar Pradesh,2025-02-18,Affluent,Verified,DEV05577A,DEV05577B,4566.3
